from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_route_id,to_route_id,from_trip_id,to_trip_id
ch:1:sloid:92832:0:83011,ch:1:sloid:92832:0:109396,2,240,,,,
ch:1:sloid:92832:0:83011,ch:1:sloid:92832:0:299323,2,180,,,,
ch:1:sloid:92694:0:980228,ch:1:sloid:92694:0:94216,2,120,,,,
ch:1:sloid:92694:0:980228,ch:1:sloid:92694:0:262568,2,240,,,,
ch:1:sloid:92694:0:94216,ch:1:sloid:92694:0:980228,2,120,,,,
ch:1:sloid:92694:0:94216,ch:1:sloid:92694:0:262568,2,240,,,,
ch:1:sloid:93081:0:899922,ch:1:sloid:93081:0:615444,2,120,,,,
ch:1:sloid:93081:0:615444,ch:1:sloid:93081:0:899922,2,120,,,,
ch:1:sloid:87384:0:503572,ch:1:sloid:87384:0:798256,2,300,,,,
ch:1:sloid:87384:0:503572,ch:1:sloid:87384:0:757901,2,360,,,,
ch:1:sloid:87384:0:503572,ch:1:sloid:87384:0:218,2,120,,,,
ch:1:sloid:87384:0:503572,ch:1:sloid:87384:0:195,2,120,,,,
ch:1:sloid:87384:0:798256,ch:1:sloid:87384:0:503572,2,300,,,,
ch:1:sloid:87384:0:798256,ch:1:sloid:87384:0:757901,2,240,,,,
ch:1:sloid:87384:0:798256,ch:1:sloid:87384:0:218,2,120,,,,
ch:1:sloid:87384:0:798256,ch:1:sloid:87384:0:195,2,120,,,,
ch:1:sloid:87384:0:757901,ch:1:sloid:87384:0:503572,2,360,,,,
ch:1:sloid:87384:0:757901,ch:1:sloid:87384:0:798256,2,240,,,,
ch:1:sloid:87384:0:757901,ch:1:sloid:87384:0:218,2,120,,,,
ch:1:sloid:87384:0:757901,ch:1:sloid:87384:0:195,2,120,,,,
ch:1:sloid:93085:0:108236,ch:1:sloid:93085:0:689590,2,120,,,,
ch:1:sloid:93085:0:689590,ch:1:sloid:93085:0:108236,2,120,,,,
ch:1:sloid:92834:0:870549,ch:1:sloid:92834:0:534940,2,120,,,,
ch:1:sloid:92834:0:534940,ch:1:sloid:92834:0:870549,2,120,,,,
ch:1:sloid:94961:0:28534,ch:1:sloid:94961:0:177215,2,120,,,,
ch:1:sloid:94961:0:28534,ch:1:sloid:94961:0:114453,2,120,,,,
ch:1:sloid:94961:0:28534,ch:1:sloid:94961:0:372800,2,120,,,,
ch:1:sloid:94961:0:28534,ch:1:sloid:94961:0:837653,2,120,,,,
ch:1:sloid:94961:0:177215,ch:1:sloid:94961:0:28534,2,120,,,,
ch:1:sloid:94961:0:177215,ch:1:sloid:94961:0:114453,2,120,,,,
ch:1:sloid:94961:0:177215,ch:1:sloid:94961:0:372800,2,120,,,,
ch:1:sloid:94961:0:177215,ch:1:sloid:94961:0:837653,2,120,,,,
ch:1:sloid:94961:0:114453,ch:1:sloid:94961:0:28534,2,120,,,,
ch:1:sloid:94961:0:114453,ch:1:sloid:94961:0:177215,2,120,,,,
ch:1:sloid:94961:0:114453,ch:1:sloid:94961:0:372800,2,120,,,,
ch:1:sloid:94961:0:114453,ch:1:sloid:94961:0:837653,2,180,,,,
ch:1:sloid:94961:0:372800,ch:1:sloid:94961:0:28534,2,120,,,,
ch:1:sloid:94961:0:372800,ch:1:sloid:94961:0:177215,2,120,,,,
ch:1:sloid:94961:0:372800,ch:1:sloid:94961:0:114453,2,120,,,,
ch:1:sloid:94961:0:372800,ch:1:sloid:94961:0:837653,2,120,,,,
ch:1:sloid:94961:0:837653,ch:1:sloid:94961:0:28534,2,120,,,,
ch:1:sloid:94961:0:837653,ch:1:sloid:94961:0:177215,2,120,,,,
ch:1:sloid:94961:0:837653,ch:1:sloid:94961:0:114453,2,180,,,,
ch:1:sloid:94961:0:837653,ch:1:sloid:94961:0:372800,2,120,,,,
ch:1:sloid:87914:0:852693,ch:1:sloid:87914:0:652910,2,180,,,,
ch:1:sloid:87914:0:852693,ch:1:sloid:87914:0:118756,2,240,,,,
ch:1:sloid:87914:0:852693,ch:1:sloid:87914:0:198,2,120,,,,
ch:1:sloid:87914:0:852693,ch:1:sloid:87914:0:199,2,120,,,,
ch:1:sloid:87914:0:652910,ch:1:sloid:87914:0:852693,2,180,,,,
ch:1:sloid:87914:0:652910,ch:1:sloid:87914:0:118756,2,180,,,,
ch:1:sloid:87914:0:652910,ch:1:sloid:87914:0:198,2,120,,,,
ch:1:sloid:87914:0:652910,ch:1:sloid:87914:0:199,2,120,,,,
ch:1:sloid:87914:0:118756,ch:1:sloid:87914:0:852693,2,240,,,,
ch:1:sloid:87914:0:118756,ch:1:sloid:87914:0:652910,2,180,,,,
ch:1:sloid:87914:0:118756,ch:1:sloid:87914:0:198,2,120,,,,
ch:1:sloid:87914:0:118756,ch:1:sloid:87914:0:199,2,120,,,,
ch:1:sloid:92947:0:23212,ch:1:sloid:92947:0:942266,2,120,,,,
ch:1:sloid:92947:0:23212,ch:1:sloid:92947:0:746434,2,120,,,,
ch:1:sloid:92947:0:942266,ch:1:sloid:92947:0:23212,2,120,,,,
ch:1:sloid:92947:0:942266,ch:1:sloid:92947:0:746434,2,120,,,,
ch:1:sloid:92947:0:746434,ch:1:sloid:92947:0:23212,2,120,,,,
ch:1:sloid:92947:0:746434,ch:1:sloid:92947:0:942266,2,120,,,,
ch:1:sloid:93112:0:326217,ch:1:sloid:93112:0:178274,2,120,,,,
ch:1:sloid:93112:0:178274,ch:1:sloid:93112:0:326217,2,120,,,,
ch:1:sloid:87064:0:267221,ch:1:sloid:87064:0:430232,2,0,,,,
ch:1:sloid:87064:0:430232,ch:1:sloid:87064:0:267221,2,0,,,,
ch:1:sloid:92835:0:734899,ch:1:sloid:92835:0:260420,2,120,,,,
ch:1:sloid:92835:0:260420,ch:1:sloid:92835:0:734899,2,120,,,,
ch:1:sloid:93034:0:575629,ch:1:sloid:93034:0:746047,2,120,,,,
ch:1:sloid:93034:0:746047,ch:1:sloid:93034:0:575629,2,120,,,,
ch:1:sloid:1401756:0:493570,ch:1:sloid:1401756:0:694576,2,120,,,,
ch:1:sloid:1401756:0:694576,ch:1:sloid:1401756:0:493570,2,120,,,,
ch:1:sloid:1401755:0:767799,ch:1:sloid:1401755:0:436584,2,120,,,,
ch:1:sloid:1401755:0:436584,ch:1:sloid:1401755:0:767799,2,120,,,,
ch:1:sloid:1400719:0:568581,ch:1:sloid:1400719:0:651608,2,120,,,,
ch:1:sloid:1400719:0:651608,ch:1:sloid:1400719:0:568581,2,120,,,,
ch:1:sloid:1401779:0:13851,ch:1:sloid:1401779:0:577553,2,120,,,,
ch:1:sloid:1401779:0:577553,ch:1:sloid:1401779:0:13851,2,120,,,,
ch:1:sloid:87067:0:106033,ch:1:sloid:87067:0:949610,2,120,,,,
ch:1:sloid:87067:0:106033,ch:1:sloid:87067:0:868143,2,120,,,,
ch:1:sloid:87067:0:949610,ch:1:sloid:87067:0:106033,2,120,,,,
ch:1:sloid:87067:0:949610,ch:1:sloid:87067:0:868143,2,120,,,,
ch:1:sloid:87067:0:868143,ch:1:sloid:87067:0:106033,2,120,,,,
ch:1:sloid:87067:0:868143,ch:1:sloid:87067:0:949610,2,120,,,,
ch:1:sloid:92837:0:995730,ch:1:sloid:92837:0:606310,2,180,,,,
ch:1:sloid:92837:0:995730,ch:1:sloid:92837:0:228743,2,240,,,,
ch:1:sloid:92837:0:995730,ch:1:sloid:92837:0:197614,2,120,,,,
ch:1:sloid:92837:0:995730,ch:1:sloid:92837:0:779070,2,240,,,,
ch:1:sloid:92837:0:606310,ch:1:sloid:92837:0:995730,2,180,,,,
ch:1:sloid:92837:0:606310,ch:1:sloid:92837:0:228743,2,180,,,,
ch:1:sloid:92837:0:606310,ch:1:sloid:92837:0:197614,2,180,,,,
ch:1:sloid:92837:0:606310,ch:1:sloid:92837:0:779070,2,180,,,,
ch:1:sloid:92837:0:228743,ch:1:sloid:92837:0:995730,2,240,,,,
ch:1:sloid:92837:0:228743,ch:1:sloid:92837:0:606310,2,180,,,,
ch:1:sloid:92837:0:228743,ch:1:sloid:92837:0:197614,2,240,,,,
ch:1:sloid:92837:0:228743,ch:1:sloid:92837:0:779070,2,120,,,,
ch:1:sloid:92837:0:197614,ch:1:sloid:92837:0:995730,2,120,,,,
ch:1:sloid:92837:0:197614,ch:1:sloid:92837:0:606310,2,180,,,,
ch:1:sloid:92837:0:197614,ch:1:sloid:92837:0:228743,2,240,,,,
ch:1:sloid:92837:0:197614,ch:1:sloid:92837:0:779070,2,120,,,,
ch:1:sloid:92837:0:779070,ch:1:sloid:92837:0:995730,2,240,,,,
ch:1:sloid:92837:0:779070,ch:1:sloid:92837:0:606310,2,180,,,,
ch:1:sloid:92837:0:779070,ch:1:sloid:92837:0:228743,2,120,,,,
ch:1:sloid:92837:0:779070,ch:1:sloid:92837:0:197614,2,120,,,,
ch:1:sloid:1401790:0:584384,ch:1:sloid:1401790:0:119167,2,120,,,,
ch:1:sloid:1401790:0:119167,ch:1:sloid:1401790:0:584384,2,120,,,,
ch:1:sloid:93113:0:290753,ch:1:sloid:93113:0:181587,2,120,,,,
ch:1:sloid:93113:0:290753,ch:1:sloid:93113:0:930988,2,180,,,,
ch:1:sloid:93113:0:290753,ch:1:sloid:93113:0:825253,2,240,,,,
ch:1:sloid:93113:0:181587,ch:1:sloid:93113:0:290753,2,120,,,,
ch:1:sloid:93113:0:181587,ch:1:sloid:93113:0:930988,2,180,,,,
ch:1:sloid:93113:0:181587,ch:1:sloid:93113:0:825253,2,240,,,,
ch:1:sloid:93113:0:930988,ch:1:sloid:93113:0:290753,2,180,,,,
ch:1:sloid:93113:0:930988,ch:1:sloid:93113:0:181587,2,180,,,,
ch:1:sloid:93113:0:930988,ch:1:sloid:93113:0:825253,2,120,,,,
ch:1:sloid:93113:0:825253,ch:1:sloid:93113:0:290753,2,240,,,,
ch:1:sloid:93113:0:825253,ch:1:sloid:93113:0:181587,2,240,,,,
ch:1:sloid:93113:0:825253,ch:1:sloid:93113:0:930988,2,120,,,,
ch:1:sloid:93013:0:111867,ch:1:sloid:93013:0:74713,2,120,,,,
ch:1:sloid:93013:0:111867,ch:1:sloid:93013:0:377189,2,180,,,,
ch:1:sloid:93013:0:111867,ch:1:sloid:93013:0:514230,2,180,,,,
ch:1:sloid:93013:0:111867,ch:1:sloid:93013:0:827641,2,180,,,,
ch:1:sloid:93013:0:74713,ch:1:sloid:93013:0:111867,2,120,,,,
ch:1:sloid:93013:0:74713,ch:1:sloid:93013:0:377189,2,120,,,,
ch:1:sloid:93013:0:74713,ch:1:sloid:93013:0:514230,2,180,,,,
ch:1:sloid:93013:0:74713,ch:1:sloid:93013:0:827641,2,180,,,,
ch:1:sloid:93013:0:377189,ch:1:sloid:93013:0:111867,2,180,,,,
ch:1:sloid:93013:0:377189,ch:1:sloid:93013:0:74713,2,120,,,,
ch:1:sloid:93013:0:377189,ch:1:sloid:93013:0:514230,2,120,,,,
ch:1:sloid:93013:0:377189,ch:1:sloid:93013:0:827641,2,120,,,,
ch:1:sloid:93013:0:514230,ch:1:sloid:93013:0:111867,2,180,,,,
ch:1:sloid:93013:0:514230,ch:1:sloid:93013:0:74713,2,180,,,,
ch:1:sloid:93013:0:514230,ch:1:sloid:93013:0:377189,2,120,,,,
ch:1:sloid:93013:0:514230,ch:1:sloid:93013:0:827641,2,120,,,,
ch:1:sloid:93013:0:827641,ch:1:sloid:93013:0:111867,2,180,,,,
ch:1:sloid:93013:0:827641,ch:1:sloid:93013:0:74713,2,180,,,,
ch:1:sloid:93013:0:827641,ch:1:sloid:93013:0:377189,2,120,,,,
ch:1:sloid:93013:0:827641,ch:1:sloid:93013:0:514230,2,120,,,,
ch:1:sloid:93014:0:309933,ch:1:sloid:93014:0:529725,2,120,,,,
ch:1:sloid:93014:0:529725,ch:1:sloid:93014:0:309933,2,120,,,,
ch:1:sloid:92839:0:89036,ch:1:sloid:92822:0:236161,2,360,,,,
ch:1:sloid:92839:0:89036,ch:1:sloid:92822:0:168419,2,240,,,,
ch:1:sloid:92839:0:89036,ch:1:sloid:92839:0:391795,2,0,,,,
ch:1:sloid:92839:0:391795,ch:1:sloid:92822:0:236161,2,360,,,,
ch:1:sloid:92839:0:391795,ch:1:sloid:92822:0:168419,2,240,,,,
ch:1:sloid:92839:0:391795,ch:1:sloid:92839:0:89036,2,0,,,,
ch:1:sloid:92841:0:478048,ch:1:sloid:92812:0:973994,2,480,,,,
ch:1:sloid:92841:0:478048,ch:1:sloid:92812:0:215234,2,480,,,,
ch:1:sloid:92841:0:478048,ch:1:sloid:92812:0:542559,2,480,,,,
ch:1:sloid:92841:0:478048,ch:1:sloid:92812:0:167424,2,480,,,,
ch:1:sloid:92841:0:478048,ch:1:sloid:92831:0:720144,2,360,,,,
ch:1:sloid:92841:0:478048,ch:1:sloid:92841:0:392048,2,180,,,,
ch:1:sloid:92841:0:478048,ch:1:sloid:92841:0:455940,2,120,,,,
ch:1:sloid:92841:0:392048,ch:1:sloid:92812:0:973994,2,420,,,,
ch:1:sloid:92841:0:392048,ch:1:sloid:92812:0:215234,2,420,,,,
ch:1:sloid:92841:0:392048,ch:1:sloid:92812:0:542559,2,420,,,,
ch:1:sloid:92841:0:392048,ch:1:sloid:92812:0:167424,2,420,,,,
ch:1:sloid:92841:0:392048,ch:1:sloid:92831:0:720144,2,300,,,,
ch:1:sloid:92841:0:392048,ch:1:sloid:92841:0:478048,2,180,,,,
ch:1:sloid:92841:0:392048,ch:1:sloid:92841:0:455940,2,240,,,,
ch:1:sloid:92841:0:455940,ch:1:sloid:92812:0:973994,2,420,,,,
ch:1:sloid:92841:0:455940,ch:1:sloid:92812:0:215234,2,420,,,,
ch:1:sloid:92841:0:455940,ch:1:sloid:92812:0:542559,2,420,,,,
ch:1:sloid:92841:0:455940,ch:1:sloid:92812:0:167424,2,420,,,,
ch:1:sloid:92841:0:455940,ch:1:sloid:92831:0:720144,2,300,,,,
ch:1:sloid:92841:0:455940,ch:1:sloid:92841:0:478048,2,120,,,,
ch:1:sloid:92841:0:455940,ch:1:sloid:92841:0:392048,2,240,,,,
ch:1:sloid:92851:0:144016,ch:1:sloid:92851:0:856098,2,120,,,,
ch:1:sloid:92851:0:856098,ch:1:sloid:92851:0:144016,2,120,,,,
ch:1:sloid:93015:0:684476,ch:1:sloid:93015:0:937220,2,120,,,,
ch:1:sloid:93015:0:684476,ch:1:sloid:93015:0:278191,2,300,,,,
ch:1:sloid:93015:0:684476,ch:1:sloid:93015:0:34700,2,240,,,,
ch:1:sloid:93015:0:937220,ch:1:sloid:93015:0:684476,2,120,,,,
ch:1:sloid:93015:0:937220,ch:1:sloid:93015:0:278191,2,300,,,,
ch:1:sloid:93015:0:937220,ch:1:sloid:93015:0:34700,2,240,,,,
ch:1:sloid:93015:0:278191,ch:1:sloid:93015:0:684476,2,300,,,,
ch:1:sloid:93015:0:278191,ch:1:sloid:93015:0:937220,2,300,,,,
ch:1:sloid:93015:0:278191,ch:1:sloid:93015:0:34700,2,180,,,,
ch:1:sloid:93015:0:34700,ch:1:sloid:93015:0:684476,2,240,,,,
ch:1:sloid:93015:0:34700,ch:1:sloid:93015:0:937220,2,240,,,,
ch:1:sloid:93015:0:34700,ch:1:sloid:93015:0:278191,2,180,,,,
ch:1:sloid:92843:0:227328,ch:1:sloid:92843:0:175198,2,180,,,,
ch:1:sloid:92843:0:227328,ch:1:sloid:92843:0:16175,2,240,,,,
ch:1:sloid:92843:0:227328,ch:1:sloid:92843:0:211,2,120,,,,
ch:1:sloid:92843:0:175198,ch:1:sloid:92843:0:227328,2,180,,,,
ch:1:sloid:92843:0:175198,ch:1:sloid:92843:0:16175,2,120,,,,
ch:1:sloid:92843:0:175198,ch:1:sloid:92843:0:211,2,120,,,,
ch:1:sloid:92843:0:16175,ch:1:sloid:92843:0:227328,2,240,,,,
ch:1:sloid:92843:0:16175,ch:1:sloid:92843:0:175198,2,120,,,,
ch:1:sloid:92843:0:16175,ch:1:sloid:92843:0:211,2,120,,,,
ch:1:sloid:92757:0:420905,ch:1:sloid:92757:0:928874,2,120,,,,
ch:1:sloid:92757:0:928874,ch:1:sloid:92757:0:420905,2,120,,,,
ch:1:sloid:92844:0:617533,ch:1:sloid:92844:0:982017,2,120,,,,
ch:1:sloid:92844:0:982017,ch:1:sloid:92844:0:617533,2,120,,,,
ch:1:sloid:93114:0:209182,ch:1:sloid:93114:0:964217,2,120,,,,
ch:1:sloid:93114:0:964217,ch:1:sloid:93114:0:209182,2,120,,,,
ch:1:sloid:1401031:0:774252,ch:1:sloid:1401031:0:64326,2,120,,,,
ch:1:sloid:1401031:0:64326,ch:1:sloid:1401031:0:774252,2,120,,,,
ch:1:sloid:87062:0:369880,ch:1:sloid:87062:0:491693,2,180,,,,
ch:1:sloid:87062:0:369880,ch:1:sloid:87062:0:898036,2,180,,,,
ch:1:sloid:87062:0:369880,ch:1:sloid:87062:0:838082,2,180,,,,
ch:1:sloid:87062:0:369880,ch:1:sloid:87062:0:336098,2,180,,,,
ch:1:sloid:87062:0:369880,ch:1:sloid:87062:0:657603,2,240,,,,
ch:1:sloid:87062:0:491693,ch:1:sloid:87062:0:369880,2,180,,,,
ch:1:sloid:87062:0:491693,ch:1:sloid:87062:0:898036,2,180,,,,
ch:1:sloid:87062:0:491693,ch:1:sloid:87062:0:838082,2,120,,,,
ch:1:sloid:87062:0:491693,ch:1:sloid:87062:0:336098,2,120,,,,
ch:1:sloid:87062:0:491693,ch:1:sloid:87062:0:657603,2,240,,,,
ch:1:sloid:87062:0:898036,ch:1:sloid:87062:0:369880,2,180,,,,
ch:1:sloid:87062:0:898036,ch:1:sloid:87062:0:491693,2,180,,,,
ch:1:sloid:87062:0:898036,ch:1:sloid:87062:0:838082,2,240,,,,
ch:1:sloid:87062:0:898036,ch:1:sloid:87062:0:336098,2,240,,,,
ch:1:sloid:87062:0:898036,ch:1:sloid:87062:0:657603,2,240,,,,
ch:1:sloid:87062:0:838082,ch:1:sloid:87062:0:369880,2,180,,,,
ch:1:sloid:87062:0:838082,ch:1:sloid:87062:0:491693,2,120,,,,
ch:1:sloid:87062:0:838082,ch:1:sloid:87062:0:898036,2,240,,,,
ch:1:sloid:87062:0:838082,ch:1:sloid:87062:0:336098,2,120,,,,
ch:1:sloid:87062:0:838082,ch:1:sloid:87062:0:657603,2,240,,,,
ch:1:sloid:87062:0:336098,ch:1:sloid:87062:0:369880,2,180,,,,
ch:1:sloid:87062:0:336098,ch:1:sloid:87062:0:491693,2,120,,,,
ch:1:sloid:87062:0:336098,ch:1:sloid:87062:0:898036,2,240,,,,
ch:1:sloid:87062:0:336098,ch:1:sloid:87062:0:838082,2,120,,,,
ch:1:sloid:87062:0:336098,ch:1:sloid:87062:0:657603,2,240,,,,
ch:1:sloid:93161:0:111329,ch:1:sloid:93161:0:3078,2,120,,,,
ch:1:sloid:93161:0:3078,ch:1:sloid:93161:0:111329,2,120,,,,
ch:1:sloid:92959:0:93015,ch:1:sloid:92959:0:413555,2,120,,,,
ch:1:sloid:92959:0:413555,ch:1:sloid:92959:0:93015,2,120,,,,
ch:1:sloid:92962:0:150985,ch:1:sloid:92962:0:502368,2,120,,,,
ch:1:sloid:92962:0:502368,ch:1:sloid:92962:0:150985,2,120,,,,
ch:1:sloid:87068:0:545811,ch:1:sloid:87068:0:469573,2,120,,,,
ch:1:sloid:87068:0:469573,ch:1:sloid:87068:0:545811,2,120,,,,
ch:1:sloid:92968:0:916388,ch:1:sloid:92968:0:103052,2,120,,,,
ch:1:sloid:92968:0:103052,ch:1:sloid:92968:0:916388,2,120,,,,
ch:1:sloid:95226:0:484611,ch:1:sloid:95226:0:707143,2,120,,,,
ch:1:sloid:95226:0:707143,ch:1:sloid:95226:0:484611,2,120,,,,
ch:1:sloid:95027:0:409663,ch:1:sloid:95027:0:182391,2,120,,,,
ch:1:sloid:95027:0:182391,ch:1:sloid:95027:0:409663,2,120,,,,
ch:1:sloid:92676:0:508012,ch:1:sloid:92676:0:333238,2,120,,,,
ch:1:sloid:92676:0:333238,ch:1:sloid:92676:0:508012,2,120,,,,
ch:1:sloid:92846:0:926939,ch:1:sloid:92846:0:595826,2,120,,,,
ch:1:sloid:92846:0:595826,ch:1:sloid:92846:0:926939,2,120,,,,
ch:1:sloid:93131:0:253902,ch:1:sloid:93131:0:949585,2,120,,,,
ch:1:sloid:93131:0:949585,ch:1:sloid:93131:0:253902,2,120,,,,
ch:1:sloid:92955:0:118400,ch:1:sloid:92955:0:67530,2,120,,,,
ch:1:sloid:92955:0:67530,ch:1:sloid:92955:0:118400,2,120,,,,
ch:1:sloid:92735:0:770370,ch:1:sloid:92735:0:387832,2,120,,,,
ch:1:sloid:92735:0:770370,ch:1:sloid:92735:0:431833,2,120,,,,
ch:1:sloid:92735:0:770370,ch:1:sloid:92735:0:26655,2,120,,,,
ch:1:sloid:92735:0:387832,ch:1:sloid:92735:0:770370,2,120,,,,
ch:1:sloid:92735:0:387832,ch:1:sloid:92735:0:431833,2,120,,,,
ch:1:sloid:92735:0:387832,ch:1:sloid:92735:0:26655,2,120,,,,
ch:1:sloid:92735:0:431833,ch:1:sloid:92735:0:770370,2,120,,,,
ch:1:sloid:92735:0:431833,ch:1:sloid:92735:0:387832,2,120,,,,
ch:1:sloid:92735:0:431833,ch:1:sloid:92735:0:26655,2,120,,,,
ch:1:sloid:92735:0:26655,ch:1:sloid:92735:0:770370,2,120,,,,
ch:1:sloid:92735:0:26655,ch:1:sloid:92735:0:387832,2,120,,,,
ch:1:sloid:92735:0:26655,ch:1:sloid:92735:0:431833,2,120,,,,
ch:1:sloid:95013:0:858232,ch:1:sloid:95013:0:156250,2,120,,,,
ch:1:sloid:95013:0:156250,ch:1:sloid:95013:0:858232,2,120,,,,
ch:1:sloid:92767:0:716568,ch:1:sloid:92767:0:262246,2,120,,,,
ch:1:sloid:92767:0:262246,ch:1:sloid:92767:0:716568,2,120,,,,
ch:1:sloid:87902:0:137859,ch:1:sloid:87902:0:962129,2,120,,,,
ch:1:sloid:87902:0:962129,ch:1:sloid:87902:0:137859,2,120,,,,
ch:1:sloid:89098:0:158679,ch:1:sloid:92679:0:255953,2,360,,,,
ch:1:sloid:89098:0:158679,ch:1:sloid:92679:0:942865,2,360,,,,
ch:1:sloid:89098:0:158679,ch:1:sloid:92679:0:838533,2,360,,,,
ch:1:sloid:89098:0:158679,ch:1:sloid:92679:0:311037,2,360,,,,
ch:1:sloid:89098:0:158679,ch:1:sloid:89098:0:860097,2,120,,,,
ch:1:sloid:89098:0:158679,ch:1:sloid:89098:0:533325,2,120,,,,
ch:1:sloid:89098:0:860097,ch:1:sloid:92679:0:255953,2,420,,,,
ch:1:sloid:89098:0:860097,ch:1:sloid:92679:0:942865,2,420,,,,
ch:1:sloid:89098:0:860097,ch:1:sloid:92679:0:838533,2,480,,,,
ch:1:sloid:89098:0:860097,ch:1:sloid:92679:0:311037,2,480,,,,
ch:1:sloid:89098:0:860097,ch:1:sloid:89098:0:158679,2,120,,,,
ch:1:sloid:89098:0:860097,ch:1:sloid:89098:0:533325,2,120,,,,
ch:1:sloid:89098:0:533325,ch:1:sloid:92679:0:255953,2,360,,,,
ch:1:sloid:89098:0:533325,ch:1:sloid:92679:0:942865,2,360,,,,
ch:1:sloid:89098:0:533325,ch:1:sloid:92679:0:838533,2,480,,,,
ch:1:sloid:89098:0:533325,ch:1:sloid:92679:0:311037,2,480,,,,
ch:1:sloid:89098:0:533325,ch:1:sloid:89098:0:158679,2,120,,,,
ch:1:sloid:89098:0:533325,ch:1:sloid:89098:0:860097,2,120,,,,
ch:1:sloid:92973:0:886175,ch:1:sloid:92973:0:835668,2,120,,,,
ch:1:sloid:92973:0:835668,ch:1:sloid:92973:0:886175,2,120,,,,
ch:1:sloid:92849:0:985203,ch:1:sloid:92849:0:858041,2,120,,,,
ch:1:sloid:92849:0:985203,ch:1:sloid:92849:0:428973,2,180,,,,
ch:1:sloid:92849:0:985203,ch:1:sloid:92849:0:189592,2,120,,,,
ch:1:sloid:92849:0:858041,ch:1:sloid:92849:0:985203,2,120,,,,
ch:1:sloid:92849:0:858041,ch:1:sloid:92849:0:428973,2,240,,,,
ch:1:sloid:92849:0:858041,ch:1:sloid:92849:0:189592,2,120,,,,
ch:1:sloid:92849:0:428973,ch:1:sloid:92849:0:985203,2,180,,,,
ch:1:sloid:92849:0:428973,ch:1:sloid:92849:0:858041,2,240,,,,
ch:1:sloid:92849:0:428973,ch:1:sloid:92849:0:189592,2,180,,,,
ch:1:sloid:92849:0:189592,ch:1:sloid:92849:0:985203,2,120,,,,
ch:1:sloid:92849:0:189592,ch:1:sloid:92849:0:858041,2,120,,,,
ch:1:sloid:92849:0:189592,ch:1:sloid:92849:0:428973,2,180,,,,
ch:1:sloid:95227:0:868478,ch:1:sloid:95227:0:284055,2,120,,,,
ch:1:sloid:95227:0:284055,ch:1:sloid:95227:0:868478,2,120,,,,
ch:1:sloid:7420:0:337609,ch:1:sloid:7420:0:140442,2,120,,,,
ch:1:sloid:7420:0:140442,ch:1:sloid:7420:0:337609,2,120,,,,
ch:1:sloid:87074:0:351754,ch:1:sloid:87074:0:706345,2,120,,,,
ch:1:sloid:87074:0:706345,ch:1:sloid:87074:0:351754,2,120,,,,
ch:1:sloid:92985:0:213763,ch:1:sloid:92985:0:798968,2,120,,,,
ch:1:sloid:92985:0:798968,ch:1:sloid:92985:0:213763,2,120,,,,
ch:1:sloid:88801:0:59906,ch:1:sloid:88801:0:692815,2,120,,,,
ch:1:sloid:88801:0:692815,ch:1:sloid:88801:0:59906,2,120,,,,
ch:1:sloid:1401150:0:872351,ch:1:sloid:1401150:0:275602,2,0,,,,
ch:1:sloid:1401150:0:275602,ch:1:sloid:1401150:0:872351,2,0,,,,
ch:1:sloid:7414:0:951826,ch:1:sloid:7414:0:207,2,120,,,,
ch:1:sloid:7414:0:951826,ch:1:sloid:7414:0:208,2,120,,,,
ch:1:sloid:92748:0:967603,ch:1:sloid:92748:0:904070,2,120,,,,
ch:1:sloid:92748:0:904070,ch:1:sloid:92748:0:967603,2,120,,,,
ch:1:sloid:92963:0:535381,ch:1:sloid:92963:0:326798,2,120,,,,
ch:1:sloid:92963:0:326798,ch:1:sloid:92963:0:535381,2,120,,,,
ch:1:sloid:1401679:0:703478,ch:1:sloid:1401679:0:339300,2,120,,,,
ch:1:sloid:1401679:0:339300,ch:1:sloid:1401679:0:703478,2,120,,,,
ch:1:sloid:93162:0:860479,ch:1:sloid:93162:0:449458,2,120,,,,
ch:1:sloid:93162:0:449458,ch:1:sloid:93162:0:860479,2,120,,,,
ch:1:sloid:93096:0:207839,ch:1:sloid:93096:0:115416,2,120,,,,
ch:1:sloid:93096:0:115416,ch:1:sloid:93096:0:207839,2,120,,,,
ch:1:sloid:93047:0:423834,ch:1:sloid:93047:0:887253,2,180,,,,
ch:1:sloid:93047:0:423834,ch:1:sloid:93047:0:748874,2,120,,,,
ch:1:sloid:93047:0:423834,ch:1:sloid:93047:0:406260,2,120,,,,
ch:1:sloid:93047:0:887253,ch:1:sloid:93047:0:423834,2,180,,,,
ch:1:sloid:93047:0:887253,ch:1:sloid:93047:0:748874,2,120,,,,
ch:1:sloid:93047:0:887253,ch:1:sloid:93047:0:406260,2,120,,,,
ch:1:sloid:93047:0:748874,ch:1:sloid:93047:0:423834,2,120,,,,
ch:1:sloid:93047:0:748874,ch:1:sloid:93047:0:887253,2,120,,,,
ch:1:sloid:93047:0:748874,ch:1:sloid:93047:0:406260,2,120,,,,
ch:1:sloid:93047:0:406260,ch:1:sloid:93047:0:423834,2,120,,,,
ch:1:sloid:93047:0:406260,ch:1:sloid:93047:0:887253,2,120,,,,
ch:1:sloid:93047:0:406260,ch:1:sloid:93047:0:748874,2,120,,,,
